Date,url,text,n_chars
2001-02-22,https://www.mas.gov.sg/news/monetary-policy-statements/2001/monetary-policy-statement-22-feb-01,"22 February 2001 INTRODUCTION 1.1 In July last year, the MAS signalled its intent to allow a gradual, modest appreciation of the Singapore dollar on a trade-weighted basis. The economy had rebounded strongly from the Asian financial crisis, and growth momentum was likely to be sustained by a favourable external environment. At the same time, CPI inflation was expected to pick up, as the labour market tightened and wage pressures increased, and the effects of higher commodity prices filtered through to prices of consumption goods. 1.2 This policy of allowing a gradual, modest appreciation of the trade-weighted Singapore dollar has helped to cap incipient inflationary pressures, even as GDP growth came in stronger than expected. The Singapore economy grew by 9.9% in 2000, driven by robust demand for exports as well as strengthening domestic demand. The seasonally adjusted unemployment rate came in at 2.8% in December 2000, bringing the average for the year to 3.1%, from 3.5% the year before, while CPI inflation rose to 1.3% in 2000, up from 0% in 1999 and -0.3% in 1998. However, underlying inflationary pressures have remained well under control, for this stage of the business cycle. The rise in the headline CPI figure was largely due to the effects of the oil shock and increases in several administrative charges during the year. 1.3 The trade-weighted S$ has generally been appreciating over the past year in line with the policy stance, and is now within the upper-half of the policy band. The S$ bilateral exchange rates fluctuated significantly against individual major currencies in the year. Reflecting the strength of the US$, the S$ weakened against the US$ through the greater part of the year but strengthened against other currencies such as the Sterling, Euro, Australian dollar and some of the regional currencies. However, towards the end of the year, the US$ began to weaken against the Euro and S$ regained some of its earlier losses against the US$. (Chart 1.1.) Chart 1.1 Movement of S$ against Selected Currencies (a) Industrialised Countries (b) Regional Countries 1.4 Going forward, economic growth is poised to moderate in 2001 as the economy comes off its cyclical rebound and the external economic environment softens with the slowdown in the US economy. Although inflationary pressures from external sources are likely to weaken as oil prices ease, domestic price increases will continue to exert some upward pressure on overall CPI inflation. 2 ECONOMIC OUTLOOK FOR 2001 2.1 The rebound in economic growth in 2000 was broad-based across the major sectors of the economy. (Chart 2.1.) The cost-cutting measures implemented during the Asian crisis, including the cut in the employers' CPF contribution rate, had boosted Singapore's competitiveness, and allowed the economy to ride on the upturn in the global electronics cycle and the recovery in the regional economies. On the expenditure side, the export led growth has broadened to consumer spending and investment in goods and machinery. Chart 2.1 Trends in GDP Growth (a) Overall Economy (b) By Sectors 2.2 The growth momentum in the economy, as measured by the seasonally adjusted quarter-on-quarter annualised (SAAR) GDP growth, has remained strong, although it is expected to taper off from Q1 2001 onwards. For 2001 as a whole, the Singapore economy is forecast to grow at a slower rate of 5-7%. 2.3 Most forecasters expect world growth to moderate this year, following the strong performance in 2000. Current indications suggest that a hard landing in the US will be avoided, with growth decelerating from 5% in 2000 to 2.0-2.5% in 2001. The outlook for Japan has also dimmed with growth expected to weaken significantly this year. Only in Europe is growth expected to remain firm. The slowdown in the G3 economies in turn would imply slower growth for the East Asian economies. 2.4 The slowdown in the US economy and weakening global electronics demand will affect our manufacturing sector. In particular, the electronics industry will show a sharp slowdown, although this will be somewhat offset by stronger growth in the chemical cluster, with several major petrochemical and pharmaceutical plants coming on-stream in 2001. Overall, we expect the manufacturing sector to register a more moderate 6-7% growth in 2001, compared with 15% in 2000. We also expect some slowdown across the other sectors of the economy, except for construction, which is projected to turnaround on the back of an increase in infrastructure projects. 3 INFLATION 3.1 In line with the strong economic recovery, CPI inflation in Singapore has trended upwards since early 1999. From about 0.5% in Q4 1999, CPI inflation (year-on-year) rose steadily to 1.5% in Q3 2000, and further to 2.0% in Q4, with the inflation rate in Dec 2000 coming in at 2.1%. Overall inflation was 1.3% for 2000, up from 0% in the 1999, while the MAS underlying inflation, which excludes private road transport and accommodation costs from the headline CPI figure, came in at 1.5% compared to 0.5% the year before . Other measures of core inflation, which exclude components that exhibit excessive price volatility from the CPI basket, also showed increases ranging from 0.4-0.9% in 2000. (Chart 3.1.) Chart 3.1 (a) CPI & MAS Underlying Inflation (b) Measures of Core Inflation 3.2 The higher CPI inflation in 2000 largely reflected the oil price shock and hikes in several administrative charges. Of the 1.3% increase in the average level of CPI in 2000, we estimated that 0.7% points could be attributed to the oil price shock (via increases in petrol prices and electricity tariffs) and 0.3% points to increases in administrative charges . The surge in oil prices had resulted in petrol prices being raised on five occasions, and electricity tariffs on three occasions in 2000, while the prices of meat, water and tobacco rose because of administrative decisions . As we are a price taker importing all our oil, we cannot shield ourselves from price fluctuations in world markets. Higher oil prices make increases in transport fares and electricity tariffs unavoidable. However, the strength of the exchange rate over the past year has helped cushion some of the pass-through of higher world oil prices into domestic prices. We do not expect the oil price shock to lead to further increases in consumer prices beyond their one-off impact. 3.3 Imported inflation was the dominant source of price pressures in 2000, reflecting higher oil prices. (Chart 3.2a.) In contrast, domestic cost pressures are expected to be the main source of inflation in 2001. Unit labour costs (ULC) are expected to show a moderate rise of 3-5%. Labour demand is expected to remain strong in the next few quarters, although nominal earnings growth should moderate as GDP growth slows. Following the rapid economic growth in H2 2000 and significant tightening in the labour market, the economy's output gap has narrowed and is estimated to have turned slightly positive by the end of last year. (Chart 3.2b.) As growth moderates this year, the positive output gap should level off at about 0.7% of potential GDP, before picking up again towards the end of 2001. External price pressures will remain subdued as oil prices ease, although some spillover effects are expected to persist into early 2001. Together, these factors imply a slightly higher CPI inflation rate this year compared to 2000, although still within the 1.0-2.0% range. In terms of the dynamics of the inflation process, we expect CPI inflation (YOY basis) to peak in Q1 2001 at just over 2.0%, before declining and stabilising at 1.0-1.5% for the rest of the year. Chart 3.2 Sources of CPI Inflation (a) Imported & Domestic Inflation (b) Output Gap 4 MONETARY POLICY 4.1 In July last year, the MAS announced that it was prepared to allow a gradual and modest appreciation of the Singapore dollar on a trade weighted basis. The trade-weighted S$ has generally been appreciating over the past year and is now within the upper-half of the policy band. The policy has been appropriate in creating conditions conducive for growth while keeping inflationary pressures in check. In 2001, Singapore's GDP growth is expected to moderate to a more sustainable rate of 5-7% in 2001, following the rapid expansion last year and in line with weakening external demand. 4.2 Domestic inflationary pressures have been rising over the past year, reflecting a tightening of the labour market and the recovery in domestic demand. This will be partially offset by lower imported inflation, if oil prices decline as expected. On balance, we expect CPI inflation to be higher this year than in 2000, but to remain below 2% for the year as a whole. 4.3 MAS will maintain its current monetary policy stance, and continue to allow a gradual, modest appreciation of the Singapore dollar on a trade-weighted basis. In our view, this policy will help to cap incipient inflationary pressures while remaining supportive of economic activity, as the economy comes off its cyclical high and GDP growth moderates to a more sustainable rate. 4.4 External developments, especially the possibility of a US hard landing, will have a major impact on prospects for the Singapore economy. These cannot be reliably predicted now, as the US economy is at a turning point. MAS will monitor closely these external developments, as well as our domestic economy. We will review the policy stance in the middle of the year, or sooner if necessary. *** Related: Past Monetary Policy Decisions",9544
2001-07-12,https://www.mas.gov.sg/news/monetary-policy-statements/2001/monetary-policy-statement-12-jul-01,"12 July 2001 INTRODUCTION 1 In early 2000, against the backdrop of a favourable external environment and a strong rebound in the Singapore economy, MAS adopted an exchange rate policy that allowed for a gradual, modest appreciation of the Singapore dollar on a trade-weighted basis. In the event, the Singapore economy expanded strongly in 2000, particularly in the second half of the year, accompanied by a significant tightening of the labour market and a rise in domestic inflationary pressures. The Singapore dollar trade-weighted exchange rate (S$NEER) trended upwards for most of 2000, reaching the upper bound of the policy band by the end of the year. (Chart 1) 2 In January 2001, MAS decided to maintain this stance of a modest appreciation of the trade-weighted Singapore dollar within an unchanged policy band. It aimed to cap medium-term inflationary pressures, while continuing to be supportive of economic activity as growth came off its cyclical high and moderated to a slower pace. 3 Economic activity slowed much more in the first half of 2001 than was expected. This caused market sentiment to shift against the Singapore dollar. Strong demand for US dollars to fund merger and acquisition activities by domestic corporates, and a strengthening of the US dollar against the major currencies, exerted further downward pressure on the Singapore dollar. MAS intervened in early May, to prevent this exceptional demand for US dollars from pushing the exchange rate beyond the policy band. 4 The S$NEER has therefore weakened over the period, from the top of the policy band at the start of the year to the lower half of the band at end June. This trend was consistent with the change in underlying economic and market conditions. On a bilateral basis, the Singapore dollar depreciated against the US dollar but strengthened against the Yen and Euro and most regional currencies. (Chart 2) 5 Overall monetary conditions have eased since the beginning of this year, reflecting both the easing of the S$NEER as well as lower interest rates, influenced by interest rate cuts by the US Federal Reserve. The domestic 3-month interbank rate eased from 2.81% in December 2000 to 2.25% in June 2001. Interest rates in the retail market have also stayed low. (Chart 3) GROWTH PROSPECTS TO WEAKEN FURTHER THIS YEAR 6 The global economic environment has deteriorated sharply. The extent of the slowdown has exceeded what was expected at the beginning of the year, and so has the risk of a more protracted downturn. The US economy slowed markedly, while Japan recorded negative growth in the first quarter. In Europe too growth has weakened more than expected. The forecasts for many regional economies have also been revised downwards following weak first quarter exports and GDP growth rates. The aggregate GDP growth for Singapore's major trading partners is expected to moderate sharply to 2.5% this year, down from the 5.5% recorded last year. 7 Given the openness of the Singapore economy and its dependence on external demand, it is not surprising that we have been hit hard by the external downturn. GDP growth is estimated to have fallen to 1.8% (year-on-year) in H1 2001, from 10.7% in H2 2000, led by a sharp slowdown in manufacturing and weakening domestic demand. Measured in terms of a seasonally-adjusted quarter-on-quarter annualised rate (SAAR), growth has been negative for two consecutive quarters and the economy is technically in recession. INFLATIONARY PRESSURES ARE SUBSIDING 8 The labour market remained tight in the first quarter of the year, with the seasonally-adjusted unemployment rate declining from 2.9% in December 2000 to 2.4% in March 2001. However, the labour market is now showing clear signs of easing. 9 CPI inflation averaged 1.8% in Jan-May 2001, down from a peak of 2.0% in Q4 2000, although the MAS measure of underlying inflation was still relatively high at 2.3% in Jan-May 2001. (Chart 4) 10 CPI inflation is expected to trend down for the rest of the year, coming in within the 1-1.5% range for 2001 as a whole. (Chart 5) Foreign inflationary pressures are expected to be benign this year, especially with the softening in oil prices. Domestic sources of inflation will also be more muted with a softer labour market going forward, significantly slower growth in nominal earnings, and more cautious consumer sentiments. MONETARY POLICY 11 Against the backdrop of a weaker external economic environment and a more protracted global electronics downturn, near term growth prospects for the Singapore economy have turned significantly weaker. Real GDP growth is expected to slow sharply to 0.5-1.5% this year. Recovery in 2002 will depend on an upturn in external demand, particularly of the global electronics industry. At the same time inflationary pressures are subsiding. However, the slowdown reflects a decline in demand, not an erosion of competitiveness. There is no reason for any persistent weakening of the Singapore dollar. 12 MAS has therefore shifted to a neutral exchange rate policy stance, with a policy band centred on a zero percent appreciation of the S$NEER. MAS will continue to guide the S$NEER within this exchange rate band, and stands ready to intervene to dampen excessive volatility should this become necessary. *** Related: Past Monetary Policy Decisions",5328
2001-10-10,https://www.mas.gov.sg/news/monetary-policy-statements/2001/mas-press-statement-on-monetary-policy-10-oct-2001,"10 October 2001 1 The GDP growth figures released by the Ministry of Trade and Industry this morning indicate that the Singapore economy has slowed down much faster than expected in recent months, and is now expected to contract by about 3% for the year as a whole. The near-term prospects for the economy are clouded and uncertain, but it is obvious that the downturn will be more protracted and severe than earlier anticipated. The outlook for the external economic environment has weakened significantly, especially after 11 September 2001. 2 The outlook for inflation in Singapore remains subdued, in line with the assessment in the MAS Monetary Policy Statement of 12 July 2001. Domestic inflationary pressures have subsided further with weaker economic activity and the softening labour market. CPI inflation has been trending down since May and is now forecast at below 0.5% in the fourth quarter of this year. For 2001 as a whole it is expected to come in at the lower end of our forecast range of 1.0-1.5%, and for 2002 it should remain low at 0.5-1.5%. 3 Monetary conditions in the economy have eased. Domestic interest rates have generally fallen with the decline in global interest rates. In recent weeks, as economic prospects have declined, the trade-weighted nominal effective exchange rate (S$NEER) has gradually weakened, and is now in the lower half of the policy band. These easier monetary conditions are consistent with the downturn in the economy and the absence of inflationary pressures. 4 Greater uncertainty in the external environment, particularly in light of the recent anti-terrorism strikes, is likely to lead to more volatile market conditions. The MAS has therefore decided to widen the policy band to allow greater flexibility in managing the exchange rate. The widened policy band will continue to be centred on a zero percent appreciation of the S$NEER. *** Related: Past Monetary Policy Decisions",1933
2002-01-02,https://www.mas.gov.sg/news/monetary-policy-statements/2002/monetary-policy-statement-2-jan-02,"2 January 2002 INTRODUCTION 1 In July 2001, MAS shifted to a neutral exchange rate policy stance, with the policy band reflecting a zero percent appreciation of the trade-weighted nominal effective exchange rate (S$NEER). Prospects for the Singapore economy had worsened significantly in the second half of last year, dragged down by the deterioration in the external economic environment, especially the sharp downturn in the global IT cycle. Inflation also trended down in 2001, reflecting the fall-off in domestic spending and the lack of external inflationary pressures. 2 With the heightened uncertainty in the external environment following the terrorist attacks in the US, MAS decided to widen the policy band in October, so as to allow greater flexibility managing the exchange rate. 3 The trade-weighted S$NEER trended up initially in H2 2001, reflecting in part a marked weakening of the US$ as data showed a sharper-than-expected slowdown in the US economy. (Chart 1) In addition, sentiments for the S$ were boosted by the relatively smooth political succession in Indonesia. There was a further up-tick of the S$NEER towards the upper range of the band in mid-September, partly due to the plunge in the US$ as concerns over the US economy deepened following the September 11 terrorist attacks. However, with the release of economic data in October showing the continued sharp deterioration in the Singapore economy, there was a downward revision in the short-term outlook for the year, and the S$NEER depreciated before stabilising at around the levels prevailing 18 months ago (2000H1). Chart 1 Nominal Effective Exchange Rate (S$NEER) 4 On a bilateral basis, the S$ weakened against the major currencies as well as most of the Asian currencies in the second half of 2001. (Chart 2) After some initial strengthening, the S$ depreciated against the US$ through mid-November. The S$ weakened further against the US$ in the last few weeks of December reflecting the depreciation of the Yen, although on a trade-weighted basis the S$NEER has continued to remain relatively stable. Chart 2 Singapore Dollar Bilateral Exchange Rate Against Various Currencies (a) Industrialised Countries (b) Regional Countries 5 As global monetary conditions have eased, domestic interest rates have fallen significantly. (Chart 3) The 3-month interbank rate has fallen since the September 11 attacks, declining to a low of 0.88% at end-October, before rising slightly in November. However, because the 3-month US$ SIBOR fell even further, the differential between the two interest rates narrowed to 90 basis points at end-November. Retail interest rates experienced a similar decline, with the average prime lending rate sliding to 5.35% in November, after remaining at 5.80% for the first eight months of the year. Chart 3 Interest Rates ECONOMIC OUTLOOK FOR 2002 6 The Advance GDP Estimates released by the Ministry of Trade and Industry today, show that real GDP in Singapore contracted further by 7.0% in Q4 (year-on-year) resulting in a contraction of 2.2% for 2001 as a whole. The export-oriented manufacturing sector bore the brunt of the slowdown last year, reflecting the downturn in the global electronics sector. This in turn had negative spillovers on the trade-related services sectors, which were affected by the drop in transport and travel receipts and the slowdown in entrepot activity. Nevertheless, there are some signs that the economy may be bottoming out. Real GDP, seasonally adjusted, is estimated to have increased at an annualised rate of 4.3% in Q4 (quarter-on-quarter), after declining at the rate of 10% for three consecutive quarters. 7 Given the openness of the Singapore economy, our recovery hinges critically on the strength of the turnaround in the electronics industry and the improvement in the external environment. The global electronics sector remains in a prolonged adjustment phase, characterised by inventory adjustment and weak demand, though some tentative positive signs have emerged in recent weeks. Inventories in the electronics industry have continued to shrink, while semiconductor prices have risen recently, suggesting some strengthening in demand conditions and a bottoming out of the inventory cycle. On the domestic front, the decline in manufacturing exports and production appears to be levelling off. With a steady pick up in global IT demand through the year, the domestic electronics sector could pick up by the middle of 2002. 8 However, we remain cautious about whether this is the start of a sustainable improvement, or merely a year-end seasonal pick-up in demand. Given the uncertainties, the Ministry of Trade and Industry is maintaining its forecast for real GDP growth of 2% to 2% in 2002. INFLATION 9 The synchronised slowdown in the global economy has muted inflationary pressures in most of Singapore's major trading partners. At the same time, world commodity prices have generally weakened, led by a decline in oil prices. 10 Imported inflation in Singapore fell to 2.2% in July-November, compared to 2.8% in H1 2001. This, coupled with the fall in domestic production, excess capacity in the economy, and lacklustre consumer sentiments, caused CPI inflation to trend down to 0.8% in Q3 and further to 0% in October-November, from an average of 1.7% in H1 2001. Similarly, all core inflation measures have moderated, with the MAS underlying inflation falling below 1% in October. For the whole of 2001, CPI inflation is expected to average around 1%. 11 Weak demand conditions are expected to exert more downward pressure on prices of cyclical-sensitive items such as clothing, cars and miscellaneous items, while services inflation should be subdued as wage growth moderates further in the months ahead. As inflation typically lags GDP growth, a turnaround in economic activity in H2 2002 is unlikely to lead to an immediate uptick in inflation. Overall inflation is expected to come in lower this year, between 1.0% to 0%. (Chart 4) This forecast takes into account the cost-cutting measures announced by the government to cushion the effects of the recession, which will directly reduce the prices of various consumer goods and services. Chart 4 CPI Inflation Forecast for 2002 MONETARY POLICY 12 Despite recent tentative signs of a bottoming out, downside risks remain in the external environment. Furthermore, the initial stages of the recovery in the US and global economy will in all likelihood be modest and hesitant. We therefore expect the Singapore economy to remain subdued in the near term, and to start picking up only in the second half of 2002. Inflationary pressures are likely to be absent this year. 13 In our assessment, the current level of the S$NEER is supportive of economic recovery and growth in a benign inflationary environment. The MAS will therefore maintain a zero percent appreciation path for the policy band, centred on the current level of the S$NEER. We are also restoring a narrower policy band, as market and economic conditions have become less volatile. *** Related: Past Monetary Policy Decisions",7103
2002-07-11,https://www.mas.gov.sg/news/monetary-policy-statements/2002/monetary-policy-statement-11-jul-02,"11 July 2002 INTRODUCTION 1 At the beginning of 2002, MAS announced that it would maintain a zero per cent appreciation path for the exchange rate policy band, centred on the level of the trade-weighted Singapore dollar nominal effective exchange rate (S$NEER) prevailing at that time. Furthermore, as the economic uncertainty arising from the September 11 incident had diminished and financial markets had stabilised, the exchange rate policy band was narrowed. 2 Since then, the S$NEER has largely fluctuated within the upper half of the policy band in H1 2002. (Chart 1.) It initially strengthened over the first two months of the year, as the improved economic outlook led to portfolio inflows into the local and regional equity markets. The S$NEER subsequently eased and fluctuated within a narrow range. Chart 1 Nominal Effective Exchange Rate (S$NEER) 3 On a bilateral basis, the Singapore dollar strengthened against the US dollar, but depreciated against the Euro and Yen in H1 2002. (Chart 2.) After weakening against the US dollar in February and March, the domestic currency appreciated in the second quarter of the year, to end some 4.9% higher at end-June 2002 compared with end-2001. Against the Euro and the Yen, however, the Singapore dollar fell by 6.1% and 4.5% respectively over the same period. Among the Asian currencies, the Singapore dollar also weakened against the Rupiah and the Won, but remained largely unchanged against the Baht and the New Taiwan dollar. Chart 2 Singapore Dollar Bilateral Exchange Rate Against Various Currencies (a) Industrial Countries (b) Regional Countries 4 Domestic interest rates continued to trend lower in the first half of 2002, with the three-month interbank rate easing from 1.25% at end-2001 to 1.06% at end-Q1 2002 and 0.88% at end-Q2. (Chart 3.) This was in line with easy liquidity conditions in the domestic money market and the soft global interest rate environment. Chart 3 Interest Rates ECONOMIC OUTLOOK FOR 2002 5 The external environment has improved significantly since the beginning of 2002. The strengthening in the global economy was led by the US, reflecting robustness in consumer spending and a reduced pace of inventory liquidation. A turnaround in the global electronics industry also contributed to a pickup in exports and production among the East Asian economies. 6 Against this favourable backdrop, the Singapore economy continued to recover in the first half of this year. The Advance GDP Estimates released by the Ministry of Trade and Industry (MTI) on 10 July 2002 show that the recovery momentum has been maintained, with real GDP growth estimated at 10.3% (quarter-on-quarter, seasonally adjusted annualised rate or SAAR) in Q2 2002, higher than the revised growth rate of 8.4% in Q1. (Chart 4.) As indicated by MTI?s statement, the uptick in growth in Q2 largely reflected the exceptional surge in activity in the chemicals cluster. Chart 4 GDP Growth 7 The recent volatility in international financial markets, particularly the weakness in global equity markets, has cast some uncertainty on the outlook for the global economy. In our assessment, the recovery in the industrial countries, while likely to continue for the rest of the year, may proceed at a somewhat slower pace than in previous upturns. On current indications, global IT spending is expected to grow modestly by about 3% for the year as a whole, which should provide support for a further improvement in the domestic electronics sector and its related industries. The output of the chemicals sector is likely to remain high although production and exports would continue to be fairly lumpy and volatile. Along with the modest recovery of manufacturing in 2002, the trade-related segments of the services sector are expected to benefit most from the improvement in the external environment. On balance, real GDP growth could come in at the upper half of the official forecast range of 2-4% in 2002. INFLATION 8 The domestic inflationary environment remained subdued in the first half of 2002, with the CPI registering a decline of 0.8% on a year-on-year basis over January-May. Prices continued to adjust with a lag to the economic downturn last year, and have been held down by the absence of imported inflation and the slack in the domestic economy. 9 Nevertheless, the price declines have begun to level off, and on a seasonally adjusted basis, the index rose by 0.4% in the first five months of this year, since hitting a trough in January. The rise in the price index was mainly on account of higher private road transport costs. Increases in the cost of consumer services and cyclical-sensitive items caused the MAS underlying CPI, which excludes private road transport and accommodation, to also trend up slightly. 10 Looking ahead, imported inflationary pressures are expected to remain low, reflecting the excess capacity that remains even as the global economy gradually recovers. Given the slack in the labour market and rebound in productivity growth, a strong uptick in domestic price pressures is unlikely at this stage of the business cycle. Even taking into account further increases in several cyclical-sensitive items and consumer services, including the recent hikes in public road transport fares and electricity charges, we expect CPI inflation for 2002 as a whole to come in near the mid-point of our forecast range of -0.5% to 0.5%. (Chart 5.) Chart 5 CPI Inflation Forecast for 2002 MONETARY POLICY 11 The domestic economy is expected to continue on its recovery path, although some uncertainty remains over its strength for the rest of the year. Inflationary conditions should, however, remain generally subdued. In view of the benign inflationary environment, and to facilitate continued economic recovery, MAS will maintain its current policy stance of a zero per cent appreciation in the S$NEER for the second half of 2002. *** Related: Past Monetary Policy Decisions",5954
2003-01-02,https://www.mas.gov.sg/news/monetary-policy-statements/2003/monetary-policy-statement-2-jan-03,"2 January 2003 INTRODUCTION 1 MAS has maintained a neutral policy stance in 2002. Since the beginning of 2002, it has adopted a zero per cent appreciation path for the exchange rate policy band, centred on the level of the trade-weighted Singapore dollar nominal effective exchange rate (S$NEER) prevailing at the start of the year. This policy stance, reaffirmed by MAS in its mid-year review in July 2002, reflected subdued inflationary conditions and the need to facilitate economic growth. Chart 1 Nominal Effective Exchange Rate (S$NEER) 2 The S$NEER fluctuated largely within the upper half of the policy band throughout 2002. (Chart 1.) After initially strengthening in January and February, the S$NEER eased somewhat, fluctuating within a relatively narrow range in the second quarter of the year. The S$NEER subsequently strengthened in July and August, boosted by encouraging GDP numbers and strong export performance. In the following months, as the economy softened, the S$NEER trended downwards, especially in the aftermath of the Bali bombing. Since late October, the S$NEER has strengthened again, reflecting in part the generalised weakening of the US$. 3 Domestic interest rates remained low throughout 2002, reflecting a soft global interest rate environment and slack liquidity conditions in the domestic money market. Singapore's three-month S$ interbank rate eased from 1.25% at end-2001 to reach a low of 0.75% at end-July, before firming to 1.38% at end-September. Since then, however, it has fallen to 0.81% as at end-December 2002. OUTLOOK FOR 2003 4 The outlook for the Singapore economy has become less favourable since mid-2002, as the external environment deteriorated. Weak corporate balance sheets and excess capacity in the high tech industry, combined with geopolitical uncertainties, have weighed down on the US economy. Growth in Europe and Japan has remained sluggish. Against this backdrop, the Singapore economy failed to maintain the momentum of the first half of 2002. On a quarter-on-quarter, seasonally adjusted annualised basis, GDP contracted by 9.9% in Q3 and grew by just 0.1% in Q4. On a year-on-year basis, GDP grew by 3.9% in Q3 and 2.6% in Q4, resulting in growth of 2.2% for 2002 as a whole. 5 Looking ahead, the potential conflict in Iraq poses near-term downside risks to growth. We expect the Singapore economy to remain sluggish in H1 2003, before staging a more balanced and firmly-grounded recovery in the second half of this year, as the external environment improves and the global electronics industry strengthens. Overall for 2003, Singapore's GDP growth is expected to come in between 2-5%. 6 CPI inflation is estimated to average around 0.5% for 2002 as a whole, largely reflecting the slack in domestic factor and product markets. Inflationary pressures in 2003 should remain muted. The external inflation environment is likely to remain benign, while the slack labour market and excess capacity in the economy should help restrain domestic cost pressures, particularly in consumer services. In addition, fiscal measures introduced in 2002 would continue to hold down prices of certain consumption items such as private road transport. While headline CPI inflation will be boosted by the 1% point increase in the GST rate in 2003, weak consumer sentiment will limit the scope for retailers to pass on the GST hike. As was the case in 1994 when a 3% GST was implemented, GST-related price hikes are unlikely to trigger a second round increase in the general price level, beyond the one-off effect. Overall CPI inflation for 2003 is projected at 0.5-1.5%. MONETARY POLICY 7 Economic growth is likely to be sluggish in the next quarter or so, reflecting uncertainties and weaknesses in the external environment. A firmer recovery is likely to take hold only in H2 2003. Inflation is expected to remain low. 8 MAS will therefore maintain the neutral policy stance of a zero percent appreciation for the S$NEER policy path in the period ahead, with no change in the level at which the policy band is centred and in the width of the band. This policy stance will provide sufficient flexibility to support the recovery in the domestic economy while keeping inflation low. *** Related: Past Monetary Policy Decisions",4272
2003-07-10,https://www.mas.gov.sg/news/monetary-policy-statements/2003/monetary-policy-statement-10-jul-03,"10 July 2003 INTRODUCTION 1 At the beginning of 2003, MAS announced that it would maintain the neutral policy stance of a zero percent appreciation for the trade-weighted Singapore dollar nominal effective exchange rate (S$NEER) policy path, with no change in the level at which the policy band is centred, or in the width of the band. 2 The S$NEER started the year in the upper half of the policy band. (Chart 1.) It was generally on a downward trend during the first few months of 2003. The S$NEER declined further over early- to mid-April as sentiment worsened, particularly following the outbreak of the severe acute respiratory syndrome (SARS). It then rebounded in late April, against the backdrop of a rapid and broad-based decline in the US$. The strength of the domestic currency was also boosted by positive news, including the containment of the SARS outbreak in Singapore, and the signing of the US-Singapore FTA. Since then, however, the S$NEER has weakened to the lower half of the policy band. 3 Reflecting the weakening of the S$NEER as well as lower domestic interest rates, overall monetary conditions continued to ease in the first half of 2003. Singapore's three-month S$ interbank rate eased from 0.81% at end-2002 to 0.75% at end-Mar and 0.63% at end-Jun, in line with the decline in global interest rates and slack liquidity conditions in the domestic money market. OUTLOOK FOR 2003 4 In H1 2003, the Singapore economy has performed poorer than expected at the start of the year. External conditions have remained weak, even after the US-Iraq war. In addition, the SARS outbreak severely impacted the travel-related and domestic-oriented industries in Singapore. These developments have delayed the recovery in the Singapore economy. In Q2 2003, the Singapore economy shrank by 4.3% year-on-year, following growth of 1.6% in Q1. 5 More recently, there have been signs of a pick-up in economic activity. Although domestic manufacturing output remains weak, some indicators in the global electronics markets have shown tentative improvement. The SARS-hit services sectors are recovering. The economy should resume a modest recovery path in H2 2003, provided the US economy and global electronics industry strengthen further. 6 Nevertheless, downside risks remain. The strength and sustainability of the recovery in external demand- especially in the IT sector- is still uncertain, and the World Health Organisation (WHO) has warned of the possibility of a second wave of SARS infections in the latter part of the year. 7 External inflation and domestic cost pressures remain generally subdued. CPI inflation in the first five months of this year has been lower than projected. Overall consumer price inflation averaged 0.6% year-on-year in Jan-May 2003, up from 0.2% in the last quarter of 2002. The sequential rise in consumer prices during the first few months of this year can be largely traced to modest, one-off, supply-side cost increases, including the GST rate hike. 8 External inflationary pressures are likely to stay muted for the rest of 2003. Given the significant slack in the labour market, nominal earnings growth is likely to moderate further, while weak consumer sentiment should limit demand-induced increases in product prices. Our forecast for CPI inflation for 2003 has thus been lowered to 0.5-1.0%, from 0.5-1.5% at the beginning of the year. MONETARY POLICY 9 In our assessment, the current level of the S$NEER is conducive to supporting the incipient recovery in the Singapore economy, and to maintaining domestic price stability in a low-inflation environment. The MAS will therefore re-centre the exchange rate policy band at the current level of the S$NEER, while maintaining a zero percent appreciation path. The width of the band will remain unchanged. This monetary policy stance will help support economic growth, particularly in view of the downside risks in the external environment. CPI inflation is expected to stay below 2% into 2004. MONETARY POLICY SCHEDULE 10 MAS will be shifting the schedule of its semi-annual monetary policy cycle from January/July to April/October. The current monetary policy cycle of January/July was first formalised in 2001. A review of the experience in the past two years suggested that shifting the policy cycle to April and October would facilitate the incorporation of the fiscal impact of the annual Budget on the economy in the April review of monetary policy. It would also allow MAS to make better use of the forecast and data releases by the Ministry of Trade and Industry (MTI) and Department of Statistics (DOS) in assessing the economic outlook and the appropriate monetary policy stance. The next Monetary Policy Statement will be released in October 2003, together with the Macroeconomic Review (Vol II, Issue 2). *** Related: Past Monetary Policy Decisions",4860
